,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,true_label,predicted_proba,predicted_label,confidence,age_group,confidence_band
148142,0.419920658,47,2,0.444292081,8750.0,10,0,1,0,1.0,0,0.10847022831439972,0,0.8915297716856003,40-60,"(0.85, 0.9]"
100331,0.169487695,66,2,0.257065467,19566.0,12,0,3,1,3.0,0,0.1218363955616951,0,0.8781636044383049,60+,"(0.85, 0.9]"
130006,0.0,30,0,1448.0,,5,0,1,0,2.0,0,0.00853100111708045,0,0.9914689988829195,25-40,"(0.95, 1.0]"
94148,0.00819836,89,1,0.0003861,2589.0,2,0,0,0,0.0,0,0.012097682943567634,0,0.9879023170564324,60+,"(0.95, 1.0]"
41330,0.069857251,65,0,0.010189506,10500.0,4,0,0,0,0.0,0,0.003395469952374697,0,0.9966045300476253,60+,"(0.95, 1.0]"
121503,0.057396174,46,0,0.26769764,7500.0,7,1,1,0,1.0,0,0.10847022831439972,0,0.8915297716856003,40-60,"(0.85, 0.9]"
10764,0.0,60,0,0.213479917,13916.0,7,0,1,0,0.0,0,0.004515372635796666,0,0.9954846273642033,40-60,"(0.95, 1.0]"
77985,0.975530131,40,0,0.290387894,9383.0,4,0,1,0,0.0,0,0.060869085043668746,0,0.9391309149563313,25-40,"(0.9, 0.95]"
48222,0.523244671,33,0,0.24995001,5000.0,8,0,0,0,0.0,0,0.04378499090671539,0,0.9562150090932846,25-40,"(0.95, 1.0]"
118012,0.258327012,49,0,1973.0,,5,0,1,0,1.0,0,0.011207470297813415,0,0.9887925297021866,40-60,"(0.95, 1.0]"
54320,0.488741215,64,1,0.615231458,4017.0,11,0,1,0,2.0,0,0.0706604965031147,0,0.9293395034968853,60+,"(0.9, 0.95]"
15665,0.023278465,48,0,0.239520093,6917.0,7,0,2,0,3.0,0,0.008347913157194853,0,0.9916520868428051,40-60,"(0.95, 1.0]"
27314,0.107535548,36,0,0.708094556,5583.0,14,0,3,0,3.0,0,0.0833101898431778,0,0.9166898101568222,25-40,"(0.9, 0.95]"
121942,0.0,50,0,1.21973408,7144.0,13,0,4,0,1.0,0,0.06744639575481415,0,0.9325536042451859,40-60,"(0.9, 0.95]"
49996,0.501462818,35,0,0.369772137,3466.0,10,0,0,0,0.0,0,0.06857469603419304,0,0.9314253039658069,25-40,"(0.9, 0.95]"
143523,0.9999999,85,0,1160.0,,8,0,1,0,0.0,0,0.02316584475338459,0,0.9768341552466154,60+,"(0.95, 1.0]"
19610,0.580161476,23,1,0.074324324,1923.0,3,0,0,0,0.0,1,0.12372343242168427,0,0.8762765675783157,<25,"(0.85, 0.9]"
82129,0.99340132,47,0,0.724365005,2125.0,7,0,1,0,4.0,0,0.10780469477176666,0,0.8921953052282333,40-60,"(0.85, 0.9]"
38083,0.472551643,42,0,0.344808491,10834.0,7,0,2,0,3.0,0,0.02185649983584881,0,0.9781435001641512,40-60,"(0.95, 1.0]"
95632,0.302168658,58,0,0.395967343,8083.0,12,0,2,0,1.0,0,0.018302286602556707,0,0.9816977133974433,40-60,"(0.95, 1.0]"
107770,0.956901437,51,0,0.663496708,4100.0,11,0,2,0,0.0,0,0.1251767709851265,0,0.8748232290148735,40-60,"(0.85, 0.9]"
134071,0.308634239,46,0,2350.0,,5,0,2,0,2.0,0,0.01837827917188406,0,0.9816217208281159,40-60,"(0.95, 1.0]"
131795,0.513915249,61,1,0.906885567,4080.0,16,0,2,0,2.0,1,0.11584410220384597,0,0.884155897796154,60+,"(0.85, 0.9]"
23722,0.19582547,62,0,0.472639637,3526.0,8,0,1,0,1.0,0,0.012684628739953041,0,0.987315371260047,60+,"(0.95, 1.0]"
4597,0.011995202,25,0,0.0,841.0,1,0,0,0,0.0,0,0.012078899331390858,0,0.9879211006686092,<25,"(0.95, 1.0]"
13032,0.330301271,43,0,0.578884223,3333.0,6,0,2,0,0.0,0,0.03599719256162644,0,0.9640028074383735,40-60,"(0.95, 1.0]"
102385,0.038267199,58,1,0.298776098,4166.0,8,0,1,0,0.0,0,0.024827927350997925,0,0.9751720726490021,40-60,"(0.95, 1.0]"
134227,0.140350877,40,0,0.188382796,6300.0,4,0,1,0,0.0,0,0.010486930422484875,0,0.9895130695775152,25-40,"(0.95, 1.0]"
98165,0.9999999,27,0,0.162779629,2100.0,3,0,0,0,2.0,1,0.10487124025821686,0,0.8951287597417832,25-40,"(0.85, 0.9]"
42367,0.553047404,26,0,0.815884477,3600.0,9,0,1,0,0.0,1,0.13350140899419785,0,0.8664985910058022,25-40,"(0.85, 0.9]"
144157,0.137241839,28,0,0.003605769,1663.0,1,0,0,0,0.0,0,0.028471134975552558,0,0.9715288650244475,25-40,"(0.95, 1.0]"
91647,0.958417971,52,4,0.381881676,9735.0,15,0,1,0,0.0,1,0.3472460865974426,0,0.6527539134025574,40-60,"(0.6, 0.7]"
49602,0.192377495,60,0,7.0,,2,0,0,0,0.0,0,0.012071077153086663,0,0.9879289228469134,40-60,"(0.95, 1.0]"
133068,0.052368431,62,0,1867.0,,8,0,1,0,0.0,0,0.0030543494038283827,0,0.9969456505961716,60+,"(0.95, 1.0]"
119429,0.0,55,0,0.0,,3,0,0,0,0.0,0,0.007999262120574713,0,0.9920007378794253,40-60,"(0.95, 1.0]"
54285,0.091180537,52,0,0.013046377,10500.0,4,0,0,0,0.0,0,0.0069948867429047825,0,0.9930051132570952,40-60,"(0.95, 1.0]"
124957,0.011544405,29,0,0.008625539,5332.0,3,0,0,0,0.0,0,0.010908404365181923,0,0.9890915956348181,25-40,"(0.95, 1.0]"
104182,0.649350649,26,2,0.149845747,2268.0,3,1,0,1,0.0,1,0.4260030508041382,0,0.5739969491958619,25-40,"(0.5, 0.6]"
145949,0.0,71,0,2430.0,,6,0,2,0,0.0,0,0.0033553572371602058,0,0.9966446427628398,60+,"(0.95, 1.0]"
46949,0.010332472,33,0,0.129702003,16375.0,4,0,1,0,0.0,0,0.006382057163864374,0,0.9936179428361356,25-40,"(0.95, 1.0]"
118062,0.0,34,0,0.499531396,3200.0,8,0,1,0,0.0,0,0.01819936353713274,0,0.9818006364628673,25-40,"(0.95, 1.0]"
144689,0.236078322,86,0,51.0,,2,0,0,0,0.0,0,0.010319634154438973,0,0.9896803658455611,60+,"(0.95, 1.0]"
19236,0.9999999,54,0,1.434182338,4200.0,8,0,3,0,0.0,0,0.1118126854300499,0,0.8881873145699501,40-60,"(0.85, 0.9]"
40805,0.0,56,0,0.323181532,17500.0,9,0,6,0,1.0,0,0.033963732048869134,0,0.9660362679511308,40-60,"(0.95, 1.0]"
12314,1.025987006,29,1,0.164917541,2000.0,5,0,0,1,0.0,0,0.41383963227272036,0,0.5861603677272796,25-40,"(0.5, 0.6]"
123388,0.010639545,57,1,0.504540541,9249.0,15,0,4,0,0.0,0,0.0711444340646267,0,0.9288555659353733,40-60,"(0.9, 0.95]"
45408,0.032765574,44,0,0.239180866,12500.0,5,0,2,0,3.0,0,0.005631806282326579,0,0.9943681937176734,40-60,"(0.95, 1.0]"
95399,0.005203146,41,0,0.366823274,8300.0,7,0,2,0,2.0,0,0.0073337963782250885,0,0.9926662036217749,40-60,"(0.95, 1.0]"
89307,0.177069956,70,0,0.111205227,8263.0,11,0,0,0,1.0,0,0.011819032393395901,0,0.9881809676066041,60+,"(0.95, 1.0]"
105694,0.9999999,83,0,0.0,2083.0,1,0,0,0,0.0,0,0.0252784188836813,0,0.9747215811163187,60+,"(0.95, 1.0]"
113866,0.01365562,57,0,0.146612835,21300.0,8,0,2,0,3.0,0,0.005830022320151329,0,0.9941699776798487,40-60,"(0.95, 1.0]"
21435,0.051329056,57,0,0.048915551,2166.0,5,0,0,0,3.0,0,0.01251798365265131,0,0.9874820163473487,40-60,"(0.95, 1.0]"
103932,0.079230732,61,1,0.193100862,8000.0,6,0,1,0,0.0,0,0.02526652403175831,0,0.9747334759682417,60+,"(0.95, 1.0]"
79605,0.050114053,46,0,0.403433476,698.0,10,0,0,0,2.0,0,0.019442205876111986,0,0.980557794123888,40-60,"(0.95, 1.0]"
48312,0.00555487,52,0,0.082399273,3300.0,2,0,0,0,2.0,0,0.009840061329305172,0,0.9901599386706949,40-60,"(0.95, 1.0]"
61225,0.841438564,24,0,0.344413897,4000.0,10,0,0,0,0.0,0,0.15346061438322067,0,0.8465393856167793,<25,"(0.8, 0.85]"
25755,0.9999999,80,0,0.0,5969.0,0,0,0,0,1.0,0,0.03797201178967953,0,0.9620279882103204,60+,"(0.95, 1.0]"
74829,0.616922885,52,0,147.0,,2,0,0,0,0.0,0,0.06904484331607819,0,0.9309551566839218,40-60,"(0.9, 0.95]"
64597,0.803398654,43,0,0.592920354,3276.0,8,0,1,0,3.0,0,0.0927698329091072,0,0.9072301670908928,40-60,"(0.9, 0.95]"
51295,0.9999999,54,0,0.035394315,9040.0,1,0,0,0,2.0,1,0.10692761391401291,0,0.893072386085987,40-60,"(0.85, 0.9]"
19404,0.047916048,49,0,0.009279086,1400.0,7,0,0,0,0.0,0,0.016006526350975037,0,0.983993473649025,40-60,"(0.95, 1.0]"
47549,0.00233389,53,0,0.270008686,8058.0,7,0,1,0,1.0,0,0.0072043947875499725,0,0.99279560521245,40-60,"(0.95, 1.0]"
83455,0.209879961,42,0,1.06932409,7500.0,27,0,7,0,2.0,0,0.2109174460172653,0,0.7890825539827346,40-60,"(0.7, 0.8]"
76487,0.211509412,69,1,0.57659324,5946.0,30,0,1,0,0.0,0,0.04608012512326241,0,0.9539198748767376,60+,"(0.95, 1.0]"
80206,0.062539769,49,0,0.010384216,1925.0,6,0,0,0,0.0,0,0.017238169349730013,0,0.98276183065027,40-60,"(0.95, 1.0]"
19048,0.049315276,53,0,1.044962531,1200.0,7,0,1,0,0.0,0,0.013063057325780392,0,0.9869369426742196,40-60,"(0.95, 1.0]"
109650,0.048235798,88,0,330.0,,6,0,0,0,0.0,0,0.006705555226653814,0,0.9932944447733462,60+,"(0.95, 1.0]"
144203,0.007924802,57,0,9.0,,1,0,0,0,0.0,0,0.0072043947875499725,0,0.99279560521245,40-60,"(0.95, 1.0]"
143821,0.398443359,91,0,0.499527856,4235.0,12,0,2,0,0.0,0,0.007594892475754023,0,0.9924051075242459,60+,"(0.95, 1.0]"
57814,0.056553075,53,0,0.254515599,2435.0,10,0,1,0,3.0,0,0.013036979734897614,0,0.9869630202651024,40-60,"(0.95, 1.0]"
108737,0.333533323,44,0,0.094520731,7500.0,5,0,0,0,3.0,0,0.026054588705301286,0,0.9739454112946987,40-60,"(0.95, 1.0]"
128290,0.586882623,30,0,0.172880883,7160.0,3,0,1,0,0.0,0,0.03508183136582375,0,0.9649181686341762,25-40,"(0.95, 1.0]"
146245,0.550448318,49,1,0.464325628,17000.0,12,0,5,0,0.0,0,0.1322498843073845,0,0.8677501156926155,40-60,"(0.85, 0.9]"
125042,0.167783222,72,1,0.379365503,3750.0,6,0,1,0,0.0,0,0.035775677859783174,0,0.9642243221402168,60+,"(0.95, 1.0]"
146176,0.9999999,68,0,1049.0,,2,0,1,0,0.0,0,0.025991504639387132,0,0.9740084953606128,60+,"(0.95, 1.0]"
81622,0.67218469,47,0,0.538637338,7000.0,6,0,1,0,0.0,0,0.05832153856754303,0,0.9416784614324569,40-60,"(0.9, 0.95]"
58901,0.182639751,37,0,220516.0,,8,0,3,0,,0,0.03764299005270004,0,0.9623570099473,25-40,"(0.95, 1.0]"
58725,0.9999999,35,0,0.189107413,2643.0,1,0,0,0,5.0,0,0.12246096134185791,0,0.8775390386581421,25-40,"(0.85, 0.9]"
29159,0.544446464,53,0,0.880108992,1100.0,8,0,0,0,0.0,0,0.05969409495592117,0,0.9403059050440788,40-60,"(0.9, 0.95]"
27852,0.478622083,72,0,0.747679124,4200.0,11,0,1,0,0.0,0,0.028471134975552558,0,0.9715288650244475,60+,"(0.95, 1.0]"
607,0.733914381,33,0,0.158975542,4333.0,7,1,0,0,1.0,0,0.2983891308307648,0,0.7016108691692352,25-40,"(0.7, 0.8]"
78185,0.014752693,44,0,0.415241058,4500.0,16,0,2,0,1.0,0,0.018211634084582328,0,0.9817883659154176,40-60,"(0.95, 1.0]"
110384,0.10919727,78,0,0.023998523,5416.0,2,0,0,0,1.0,0,0.005826441990211606,0,0.9941735580097883,60+,"(0.95, 1.0]"
141337,0.114093253,38,0,0.307133421,9083.0,4,0,1,0,2.0,0,0.009769817069172858,0,0.9902301829308271,25-40,"(0.95, 1.0]"
79099,0.052147393,38,0,0.005165806,6000.0,3,0,0,0,0.0,0,0.009769817069172858,0,0.9902301829308271,25-40,"(0.95, 1.0]"
17258,0.0,40,0,859.0,,5,0,1,0,0.0,0,0.007065131003037095,0,0.9929348689969629,25-40,"(0.95, 1.0]"
42746,0.132750679,42,0,2865.0,,6,0,2,0,0.0,0,0.011559821292757988,0,0.988440178707242,40-60,"(0.95, 1.0]"
79011,0.354467854,47,0,0.601550388,6449.0,6,0,1,0,0.0,0,0.03127769455313682,0,0.9687223054468632,40-60,"(0.95, 1.0]"
127219,0.182724252,39,0,0.129934841,2608.0,5,0,0,0,2.0,0,0.029027266427874565,0,0.9709727335721254,25-40,"(0.95, 1.0]"
10905,0.338354886,28,0,0.295136576,1500.0,5,0,0,0,0.0,0,0.03943584188818931,0,0.9605641581118107,25-40,"(0.95, 1.0]"
57463,0.05039888,51,0,0.488251175,10000.0,3,0,1,0,1.0,0,0.009840061329305172,0,0.9901599386706949,40-60,"(0.95, 1.0]"
1148,0.804681521,43,0,0.533815481,10231.0,12,0,2,0,4.0,0,0.09787349253892899,0,0.902126507461071,40-60,"(0.9, 0.95]"
48645,0.530664685,49,0,0.077498588,7083.0,13,0,0,0,1.0,0,0.048863968998193744,0,0.9511360310018062,40-60,"(0.95, 1.0]"
146665,0.500798014,40,2,0.361481481,3374.0,8,0,0,0,3.0,0,0.1841714173555374,0,0.8158285826444626,25-40,"(0.8, 0.85]"
81794,0.221170511,52,0,4433.0,,8,0,2,0,,0,0.015605617687106133,0,0.9843943823128939,40-60,"(0.95, 1.0]"
25367,0.000874945,40,1,0.468153549,4662.0,6,0,1,0,0.0,0,0.03520559780299663,0,0.9647944021970034,25-40,"(0.95, 1.0]"
45011,0.638872226,50,0,0.172965407,5000.0,7,1,0,0,3.0,0,0.2783559590578079,0,0.721644040942192,40-60,"(0.7, 0.8]"
118656,0.063693797,64,0,0.291639494,15333.0,7,0,2,0,3.0,0,0.0035834865644574164,0,0.9964165134355426,60+,"(0.95, 1.0]"
56892,0.44784689,41,0,0.197807218,2188.0,7,0,0,0,1.0,0,0.04587014243006706,0,0.954129857569933,40-60,"(0.95, 1.0]"
25165,0.9999999,40,0,0.660304476,4400.0,7,0,2,0,2.0,0,0.09330339282751084,0,0.9066966071724891,25-40,"(0.9, 0.95]"
20920,0.0,47,0,0.289154168,9800.0,6,0,1,0,4.0,0,0.010319634154438973,0,0.9896803658455611,40-60,"(0.95, 1.0]"
127606,0.350092011,36,0,0.148527529,5466.0,7,0,0,0,0.0,0,0.023439327254891396,0,0.9765606727451086,25-40,"(0.95, 1.0]"
38867,0.970195622,38,0,0.295448566,3800.0,7,0,0,0,3.0,0,0.09364691376686096,0,0.906353086233139,25-40,"(0.9, 0.95]"
98573,0.667192927,57,6,0.429494411,9750.0,12,0,1,0,2.0,1,0.24398598670959473,0,0.7560140132904053,40-60,"(0.7, 0.8]"
32856,0.400129117,60,0,3532.0,,27,0,2,0,2.0,0,0.02062485683709383,0,0.9793751431629062,40-60,"(0.95, 1.0]"
78270,0.514271713,62,0,0.856054836,3938.0,10,0,2,0,0.0,0,0.050837592035531995,0,0.949162407964468,60+,"(0.9, 0.95]"
133609,0.810679331,53,0,0.425458029,8350.0,5,0,2,0,1.0,0,0.05475841760635376,0,0.9452415823936462,40-60,"(0.9, 0.95]"
47111,0.037981203,50,0,0.710292667,3040.0,7,0,1,0,1.0,0,0.013063057325780392,0,0.9869369426742196,40-60,"(0.95, 1.0]"
22921,0.021834507,46,0,0.354296759,6725.0,9,0,2,0,0.0,0,0.010862102173268795,0,0.9891378978267312,40-60,"(0.95, 1.0]"
3237,0.469000729,60,0,0.207827453,7000.0,6,0,0,0,1.0,0,0.023439327254891396,0,0.9765606727451086,40-60,"(0.95, 1.0]"
40343,0.00159992,60,0,0.0,10500.0,3,0,0,0,0.0,0,0.0003984063863754272,0,0.9996015936136246,40-60,"(0.95, 1.0]"
72943,0.968428219,59,0,0.712030313,3166.0,11,0,3,0,1.0,1,0.1181077241897583,0,0.8818922758102417,40-60,"(0.85, 0.9]"
59783,0.44725879,55,0,0.455272364,2000.0,9,0,1,0,0.0,0,0.04202941283583641,0,0.9579705871641636,40-60,"(0.95, 1.0]"
12622,0.017871865,63,0,3050.5,1.0,9,0,2,0,2.0,0,0.010481700580567122,0,0.9895182994194329,60+,"(0.95, 1.0]"
129841,0.081035407,30,0,0.398228824,7000.0,9,0,2,0,0.0,0,0.02233823388814926,0,0.9776617661118507,25-40,"(0.95, 1.0]"
145764,0.856989823,28,0,414.0,0.0,11,0,0,0,0.0,0,0.05598847344517708,0,0.9440115265548229,25-40,"(0.9, 0.95]"
23599,0.073930923,67,0,1775.0,,5,0,1,0,0.0,0,0.001668779319152236,0,0.9983312206808478,60+,"(0.95, 1.0]"
18202,0.952095808,30,1,0.089636788,3000.0,10,0,0,0,0.0,1,0.24534491896629335,0,0.7546550810337067,25-40,"(0.7, 0.8]"
113110,0.006112454,62,0,0.223342133,12500.0,12,0,2,0,2.0,0,0.004181371442973614,0,0.9958186285570264,60+,"(0.95, 1.0]"
131516,0.021779891,71,0,0.217524766,7166.0,7,0,1,0,0.0,0,0.0033553572371602058,0,0.9966446427628398,60+,"(0.95, 1.0]"
73532,0.0,32,0,0.270702663,11000.0,5,0,1,0,0.0,0,0.009678676538169385,0,0.9903213234618307,25-40,"(0.95, 1.0]"
78200,0.35486843,45,0,3327.0,,10,0,2,0,0.0,0,0.03118933327496052,0,0.9688106667250395,40-60,"(0.95, 1.0]"
140529,0.034315312,40,0,0.352941176,1325.0,8,0,0,0,0.0,0,0.012423428148031235,0,0.9875765718519688,25-40,"(0.95, 1.0]"
127529,0.861764164,35,0,0.432856714,10000.0,12,0,2,0,0.0,0,0.10780469477176666,0,0.8921953052282333,25-40,"(0.85, 0.9]"
92081,0.017636804,43,0,0.592281544,5000.0,11,0,1,0,2.0,0,0.013602171652019024,0,0.986397828347981,40-60,"(0.95, 1.0]"
47212,0.370756365,66,0,0.517607165,11500.0,20,0,2,0,0.0,0,0.028735841810703277,0,0.9712641581892967,60+,"(0.95, 1.0]"
7482,0.042454142,71,1,0.251240113,7458.0,10,0,0,0,0.0,0,0.02571705561131239,0,0.9742829443886876,60+,"(0.95, 1.0]"
110547,0.082412017,57,1,0.291763073,4321.0,9,0,1,0,0.0,0,0.040251970291137695,0,0.9597480297088623,40-60,"(0.95, 1.0]"
111645,0.253032962,74,0,0.732042167,4078.0,9,0,1,0,0.0,0,0.015467125177383422,0,0.9845328748226165,60+,"(0.95, 1.0]"
76393,0.417721519,25,0,171.0,,8,0,0,0,,0,0.0794600173830986,0,0.9205399826169014,<25,"(0.9, 0.95]"
46097,0.009237132,71,0,16.0,,5,0,0,0,,0,0.002545011555776,0,0.997454988444224,60+,"(0.95, 1.0]"
849,0.037477248,37,0,0.079193665,8333.0,9,0,0,0,0.0,0,0.011150574684143067,0,0.988849425315857,25-40,"(0.95, 1.0]"
130446,0.9999999,67,0,3612.0,,5,0,2,0,0.0,0,0.02308291494846344,0,0.9769170850515365,60+,"(0.95, 1.0]"
48434,0.033664082,51,0,0.899768019,12500.0,11,0,5,0,0.0,0,0.09357635974884033,0,0.9064236402511596,40-60,"(0.9, 0.95]"
33301,0.000967638,87,0,1044.0,,4,0,1,0,0.0,0,0.010303594172000885,0,0.9896964058279991,60+,"(0.95, 1.0]"
138119,0.523786437,38,0,0.082992455,11000.0,10,1,0,0,3.0,0,0.2172359421849251,0,0.782764057815075,25-40,"(0.7, 0.8]"
66930,0.063049313,94,1,20809.0,0.0,13,1,0,1,0.0,1,0.041814230009913446,0,0.9581857699900865,60+,"(0.95, 1.0]"
99118,0.471919531,65,0,0.557207327,11300.0,12,0,2,0,1.0,0,0.02105943989008665,0,0.9789405601099134,60+,"(0.95, 1.0]"
137455,0.0,46,0,0.189405297,2000.0,4,0,0,0,2.0,0,0.016278811544179917,0,0.9837211884558201,40-60,"(0.95, 1.0]"
140150,0.280065449,30,0,0.046632124,7333.0,6,0,0,0,0.0,0,0.01828883271664381,0,0.9817111672833562,25-40,"(0.95, 1.0]"
54028,0.778244351,36,1,0.500632911,1579.0,2,0,0,0,4.0,0,0.20590590238571166,0,0.7940940976142883,25-40,"(0.7, 0.8]"
28788,0.097952263,56,0,0.492285439,4147.0,11,0,2,0,0.0,0,0.015616778656840325,0,0.9843832213431597,40-60,"(0.95, 1.0]"
63508,0.024170738,48,0,954.0,,4,0,1,0,0.0,0,0.005852919304743409,0,0.9941470806952566,40-60,"(0.95, 1.0]"
86352,0.086546813,49,0,0.197943445,3500.0,9,0,0,0,0.0,0,0.013415408320724964,0,0.986584591679275,40-60,"(0.95, 1.0]"
12632,0.050967445,55,0,0.153132063,12387.0,15,0,3,0,3.0,0,0.012076216004788875,0,0.9879237839952111,40-60,"(0.95, 1.0]"
145195,0.011423107,58,0,0.168232558,21499.0,13,0,2,0,2.0,0,0.007226910907775164,0,0.9927730890922248,40-60,"(0.95, 1.0]"
137780,0.174403103,62,2,0.53898051,4001.0,3,2,1,1,0.0,0,0.4431153416633606,0,0.5568846583366394,60+,"(0.5, 0.6]"
3733,0.0,44,0,0.133616494,11300.0,3,0,1,0,1.0,0,0.0073337963782250885,0,0.9926662036217749,40-60,"(0.95, 1.0]"
88033,0.963394508,48,2,4519.0,,9,0,2,0,1.0,1,0.2616307884454727,0,0.7383692115545273,40-60,"(0.7, 0.8]"
98201,0.588892439,44,0,0.591846758,4071.0,10,0,0,0,2.0,0,0.07334267795085907,0,0.926657322049141,40-60,"(0.9, 0.95]"
4241,0.006824399,39,0,0.136590888,10600.0,6,0,1,0,2.0,0,0.00473341210745275,0,0.9952665878925473,25-40,"(0.95, 1.0]"
1765,0.212426252,36,0,2743.0,,8,0,1,0,0.0,0,0.011207470297813415,0,0.9887925297021866,25-40,"(0.95, 1.0]"
79431,0.182006205,59,0,0.098152075,3300.0,4,0,0,0,0.0,0,0.013862314820289611,0,0.9861376851797103,40-60,"(0.95, 1.0]"
88304,0.0,73,0,1380.0,,9,0,1,0,0.0,0,0.003947504796087742,0,0.9960524952039123,60+,"(0.95, 1.0]"
110392,0.045949657,33,0,0.089964014,2500.0,6,0,0,0,0.0,0,0.012423428148031235,0,0.9875765718519688,25-40,"(0.95, 1.0]"
79351,0.0,63,0,124.0,,9,0,1,0,0.0,0,0.008108405862003565,0,0.9918915941379964,60+,"(0.95, 1.0]"
92485,0.153567982,32,0,0.407729229,12083.0,10,0,2,0,4.0,0,0.023923739045858382,0,0.9760762609541416,25-40,"(0.95, 1.0]"
71527,0.868263473,37,0,1.194253592,1600.0,8,1,0,4,1.0,0,0.5432737529277801,1,0.5432737529277801,25-40,"(0.5, 0.6]"
74013,0.013246409,34,0,0.357872761,9100.0,14,0,4,1,4.0,0,0.1452287033200264,0,0.8547712966799736,25-40,"(0.85, 0.9]"
81656,0.344843677,42,2,0.331054545,13749.0,6,0,2,0,3.0,0,0.08542225658893585,0,0.9145777434110641,40-60,"(0.9, 0.95]"
451,0.028910707,52,0,0.013543599,5389.0,7,0,0,0,2.0,0,0.012071077153086663,0,0.9879289228469134,40-60,"(0.95, 1.0]"
39271,0.305438811,61,0,0.306210017,12817.0,8,0,3,0,0.0,0,0.010760563798248768,0,0.9892394362017513,60+,"(0.95, 1.0]"
60251,0.278927761,48,0,0.244613957,9700.0,7,0,1,0,1.0,0,0.01344362497329712,0,0.9865563750267029,40-60,"(0.95, 1.0]"
11034,0.110180471,54,0,0.037443111,4833.0,4,0,0,0,2.0,0,0.015530751831829549,0,0.9844692481681705,40-60,"(0.95, 1.0]"
123052,0.048099198,61,0,0.183619111,12013.0,7,0,2,0,1.0,0,0.0033553572371602058,0,0.9966446427628398,60+,"(0.95, 1.0]"
79262,0.008643479,62,0,660.0,,8,0,1,0,0.0,0,0.003907392080873251,0,0.9960926079191268,60+,"(0.95, 1.0]"
130744,0.700643115,35,0,0.311172207,4000.0,9,0,0,0,0.0,0,0.09181736260652543,0,0.9081826373934746,25-40,"(0.9, 0.95]"
33685,0.001234025,78,0,0.000476145,10500.0,13,0,0,0,0.0,0,0.00206775963306427,0,0.9979322403669357,60+,"(0.95, 1.0]"
33108,0.357950461,52,0,163.0,,3,0,0,0,0.0,0,0.038927394151687625,0,0.9610726058483123,40-60,"(0.95, 1.0]"
89502,0.21792496,62,0,0.505177283,3186.0,10,0,1,0,0.0,0,0.02071945574134588,0,0.9792805442586541,60+,"(0.95, 1.0]"
7522,0.436252125,48,1,0.758152821,4200.0,14,0,1,0,1.0,0,0.11804060190916062,0,0.8819593980908393,40-60,"(0.85, 0.9]"
20801,0.305656308,32,0,0.133121308,2200.0,4,0,0,2,0.0,0,0.168620964884758,0,0.831379035115242,25-40,"(0.8, 0.85]"
4277,0.025748713,63,0,14.0,,3,0,0,0,,0,0.003947504796087742,0,0.9960524952039123,60+,"(0.95, 1.0]"
132360,0.023639314,42,0,2834.0,,6,0,2,0,0.0,0,0.009451503586024045,0,0.9905484964139759,40-60,"(0.95, 1.0]"
129365,0.294676999,40,0,0.656772379,6400.0,17,0,2,0,2.0,0,0.04194650650024414,0,0.9580534934997559,25-40,"(0.95, 1.0]"
137186,0.018981019,26,1,0.093538022,2800.0,4,1,0,0,1.0,1,0.24866424798965453,0,0.7513357520103454,25-40,"(0.7, 0.8]"
38450,0.740876521,51,0,0.367522841,5800.0,9,0,3,0,0.0,0,0.053954216837883,0,0.946045783162117,40-60,"(0.9, 0.95]"
52951,0.251165889,33,0,0.016112444,2916.0,4,0,0,0,0.0,0,0.02300073057413101,0,0.976999269425869,25-40,"(0.95, 1.0]"
62168,1.001312418,40,0,0.244028842,4437.0,5,0,0,0,1.0,0,0.10616653710603714,0,0.8938334628939628,25-40,"(0.85, 0.9]"
103358,0.9999999,25,0,2.0,,0,0,0,0,,0,0.11977677643299103,0,0.880223223567009,<25,"(0.85, 0.9]"
114535,0.9999999,69,0,0.152734129,1590.0,1,0,0,0,0.0,0,0.043715617060661315,0,0.9562843829393387,60+,"(0.95, 1.0]"
38491,0.0,36,0,0.454343479,4500.0,10,0,2,0,0.0,0,0.022401317954063416,0,0.9775986820459366,25-40,"(0.95, 1.0]"
53272,0.143590426,51,0,0.211964673,6000.0,10,0,0,0,0.0,0,0.016689665615558624,0,0.9833103343844414,40-60,"(0.95, 1.0]"
2527,0.48585301,58,0,0.315384615,7149.0,9,0,1,0,0.0,0,0.021372752077877522,0,0.9786272479221225,40-60,"(0.95, 1.0]"
21448,0.069979444,34,0,0.248242462,6400.0,20,0,1,0,0.0,0,0.01965337824076414,0,0.9803466217592358,25-40,"(0.95, 1.0]"
9989,0.516648335,78,0,0.380621693,3023.0,3,0,1,0,0.0,0,0.02104033958166838,0,0.9789596604183316,60+,"(0.95, 1.0]"
98807,0.121299074,52,0,1991.0,,5,0,1,0,0.0,0,0.008147716987878084,0,0.9918522830121219,40-60,"(0.95, 1.0]"
83664,0.18973918,72,0,0.428052326,1375.0,3,0,0,0,0.0,0,0.010760563798248768,0,0.9892394362017513,60+,"(0.95, 1.0]"
